101,1,2000,-5.7514
102,1,2000,-6.3006
103,1,2000,-13.286
104,1,2000,-7.6691
105,1,2000,-10.101
106,1,2000,-9.0626
107,1,2000,-12.549
108,1,2000,-21.423
109,1,2000,-11.679
110,1,2000,-11.047
111,1,2000,-23.458
112,1,2000,-18.845
114,1,2000,-11.008
201,0,2000,-8.4849
202,0,2000,-14.76
203,0,2000,-20.502
204,0,2000,-10.792
205,0,2000,-9.0393
206,0,2000,-19.232
207,0,2000,-6.6252
208,0,2000,-12.469
209,0,2000,-6.0256
211,0,2000,-18.886
212,0,2000,-14.038
213,0,2000,-8.6216
214,0,2000,-9.3393
